,0,1,2,3,4,5,6,7,8,9,10,11,12,username
705,Male,Female,right,Hindi,Graduated,,Christian,Surat, CRMs,Deshbandhu College(Morning),HEBRON ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Cabot Oil & Gas,jayesh.tripathi.98
706,,Female,right,Hindi,Married,complicated,Sikh,Chennai, forklifting,Shaheed Bhagat Singh College,MT OLIVES ENGLISH SCHOOL,,Lockheed Martin,divya.garg.5
707,Female,Male,,Hindi,Married,complicated,Jainism,Delhi,Mathematics ,Daulat Ram College,BETHESDA ACADEMY (PVT),"Hope never abandons you, you abandon it. George Weinberg",FTI Consulting,mentallysikh
708,Female,Male,,Punjabi,Graduated,single,Christian,Ahmedabad, CRMs,National Institute of Health & Family Welfare,JOYBELLS (PVT),Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Ashland Global Holdings,100008214932290
709,Female,Male,apolitical,Bengali,,single,Muslim,Kanpur, Google Search Console Operator,Ramjas College,ADARSH VIDHYA MANDIR,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Westinghouse Air Brake,premnishh
710,Male,Female,right,,Married,single,Jainism,Delhi, Stethoscope Usage,Maulana Azad Medical College,PRATIVA ACADEMY ENGLISH SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",General Dynamics,yashaswi.thakur
711,Female,Male,,Hindi,,complicated,Hindu,Lucknow,Adobe Creative Suite,Sri Aurobindo College (Evening),,,Jefferies Financial Group,nikhil.goyal.98229
712,Female,Male,left,Bengali,Bought House,single,Hindu,Delhi, forklifting,G.B. Pant Hospital,LITTLE FLOWER NURSERY (PRY),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Jones Financial (Edward Jones),abhinandan.chaudhary007
713,,,,Bengali,Bought House,single,Sikh,Kanpur, pallet-stacker,College of Nursing at Army Hospital (R&R),KANCHANJUNGA ACADEMY,,Workday,akshay.kumar.7771
714,Male,Male,right,Punjabi,Graduated,divorced,Atheist,Kolkata,R,Dyal Singh College (Evening),CHILDREN PREPARATORY (PVT,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",PayPal Holdings,mohit.oswal.18
715,,Other,,English,,single,Hindu,Surat, pallet-stacker,Keshav Mahavidyalaya,SAINT GYANDIL ACADEMY,,Science Applications International,ishan.tikoo
716,Female,,left,,,single,Buddhism,Kolkata,C#,Shivaji College,BETHANY EDUCATIONAL INSTITUTIO,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Newmont Goldcorp,siddharth.arya.20
717,Male,Female,left,Hindi,Graduated,single,Atheist,Delhi,Java,Hans Raj College,ST. JOSEPH,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Ventas,sai.king.965928
718,Male,Female,,Hindi,Graduated,married,Hindu,Delhi,operating a road roller,Ram Lal Anand College,ANUGRAH PS MANPUR,,Vornado Realty Trust,sudhirawasthi.sudhirawasthi.56
719,Male,Female,apolitical,English,New Job,,Hindu,Nagpur,Mathematics ,Keshav Mahavidyalaya,TSUGLAGKHANG MONASTIC SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",AutoZone,Aarush1Talwar
720,Male,Female,,English,Married,single,Hindu,Delhi,Java,Aryabhatta College(Formally Ram Lal Anand College-Evg.),MOUNT OLIVES ACADEMY,,Nuance Communications,ishaan04jain
721,,Female,,English,New Job,single,Hindu,Lucknow,Frequency analysis,Bhim Rao Ambedkar College,NORTH POINT SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Keurig Dr Pepper,viv.gadepalli
722,Male,,right,Bengali,,live-in,Hindu,Chennai, C++,Indira Gandhi Institute of Physical Education & Sports Sciences,SARASWATI VIDYA NIKETAN,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Griffon,paarth.gupta.756
723,Male,Female,right,Punjabi,Married,single,Buddhism,Visakhapatnam, Google Analytics,Gargi College,LITTLE ANGEL ACADEMY,,SemGroup,kotecha.aman
724,Male,Female,left,Hindi,,divorced,Atheist,Visakhapatnam,,Ayurvedic & Unani Tibia College,VICTORY ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Patterson-UTI Energy,tejal.mathur
725,Female,Male,,Tamil,New Job,,Jainism,,R,Vivekananda College,PRATIVA ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Warner Music Group,vermaarsh
726,Male,Female,right,Bengali,Bought House,single,Buddhism,Surat, Google Analytics,P.G.D.A.V. College (Evening),SOUTH POINT ACADEMY,,Ensign Group,vedaanshkaushik
727,Male,Female,,,,single,Muslim,Lucknow, Google Analytics,Shaheed Sukhdev College of Business Studies,SHUBHASAI INSTITUTE OF ELEMENTARY EDUCATION,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Louisiana-Pacific,abhishek.prakash.779
728,Female,Male,apolitical,Hindi,New Job,married,,Chennai,SEM Marketing,Sri Venkateswara College,TINY PEARLS,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Affiliated Managers Group,neha.tripathi.73932
729,Female,Male,,Tamil,,divorced,Christian,Kanpur,Java,Maharshi Valmiki College of Education,RADIANT ACADEMY SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Oasis Petroleum,vinayvenkateshh
730,Female,Male,left,English,Bought Vehicle,single,Buddhism,Chennai,Adobe Creative Suite,Shri Ram College of Commerce,DENZONG PEMA CHOELING ACADEMY,,J.Crew Group,yaarterekafanminister
731,Male,Female,apolitical,English,Bought Vehicle,single,,Surat, ERP systems,Bhaskaracharya College of Applied Sciences,MT.CARMEL ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Tower International,100017575008935
732,,,apolitical,Punjabi,Bought Vehicle,divorced,Hindu,Pune,Accounting ,Shyam Lal College,GEN NEXT ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Liberty Mutual Insurance Group,100009490171036
733,Female,Male,apolitical,Tamil,Bought House,single,Jainism,Nagpur,operating a road roller,Sri Aurobindo College (Evening),WISDOM LAKE,It took me a long time not to judge myself through someone elses eyes. Sally Field,Cardinal Health,raahul.sharma.756
734,,Other,apolitical,Hindi,New Job,single,Jainism,Kanpur,Accounting ,Hindu College,GRACE ACADEMY,,Nvidia,varun.sachdev.31
735,Female,Male,,,New Job,live-in,Hindu,,Java,Durga Bai Deshmukh College of Special Edu.(VI),MT OLIVES ENGLISH SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",BlueLinx Holdings,vatsala.harrystyles
736,Female,Male,apolitical,Hindi,Graduated,committed,Buddhism,Surat,operating a road roller,IIIT Delhi,SAINT GYANDIL ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Andersons,md.shahrukhali
737,Female,Male,right,Hindi,Bought House,divorced,Atheist,Delhi,SEM Marketing,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),CAROL ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Comfort Systems USA,utsav.rohilla.77
738,Male,,left,Punjabi,Bought Vehicle,divorced,Atheist,Pune,Java,College of Art,MOUNT CARMEL SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Ball,atharva.moghe
739,Female,Male,left,English,Bought House,live-in,Atheist,Delhi, Google Analytics,Delhi Institute of Pharmaceutical Sciences and Research,ANNES HOUSE,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Chevron,pradeep.das.7965692
740,Male,Female,apolitical,Hindi,Married,committed,Hindu,Mumbai, Crystallization ,Sri Guru Gobind Singh College of Commerce,LITTLE SCHOLRS ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Cerner,shivansh.sharma.12576
741,Male,Female,,English,Married,divorced,Muslim,Visakhapatnam, Crystallization ,Sri Guru Gobind Singh College of Commerce,Hansraj Academy,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",SS&C Technologies Holdings,100010495746934
742,Male,Female,right,Hindi,,single,Sikh,Jaipur,Mathematics ,Bhaskaracharya College of Applied Sciences,DIVYA JYOTI ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",J.B. Hunt Transport Services,mohak.mittal.1
743,Female,,left,Hindi,Graduated,live-in,Atheist,Nagpur, C++,Rajdhani College,GREEN FILED ACADEMY (PVT),There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,American Water Works,ravi.tiwary.3110
744,Female,,,English,Bought Vehicle,married,Jainism,Ahmedabad,,Zakir Husain Post Graduate Evening College,BLOOMING BUDS ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Jones Lang LaSalle,anjli.bawa.7
745,Female,,right,Bengali,Married,single,Hindu,Delhi, C++,Amar Jyoti Institute of Physiotherapy,GREEN LIGHT ACHADEMY,,Noble Energy,aditya.bhadoo.3
746,Female,Male,left,Hindi,,complicated,Atheist,Mumbai,R,Aryabhatta College(Formally Ram Lal Anand College-Evg.),NEW GARDEN ENG SACHOOL (PVT),,Caterpillar,sahib.arora.5851
747,Male,,apolitical,,Bought Vehicle,live-in,Hindu,Delhi, forklifting,Dyal Singh College (Evening),SUNSHINE ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",PVH,ayushi.khandelwal.7503314
748,Female,Male,,Hindi,Graduated,divorced,Muslim,Chennai, Stethoscope Usage,IIT Bombay,ST.LUTHER ENGLISH BOARDING SCHOOL,,Broadridge Financial Solutions,haha.hahbau
749,,Female,left,Tamil,Bought Vehicle,divorced,Sikh,Chennai,Mathematics ,Indraprastha College for Women,ST.LUTHER ENGLISH BOARDING SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Genesco,srihari.mangalam
750,Female,Male,apolitical,Bengali,Bought House,married,Hindu,Kanpur, C++,Lakshmi Bai College for Women,HIMALAYAN RADIANT ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Cabot,yashas.ravindra.7
751,Male,Female,,Hindi,New Job,divorced,Muslim,Mumbai, Stethoscope Usage,Kasturba Hospital,STERLINE ACADEMY,,J.Crew Group,rohan.trivedi.96742
752,Female,Male,,Punjabi,New Job,live-in,,Surat,Accounting ,Daulat Ram College,MATRI ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",American Family Insurance Group,rishi.raj.2507
753,Female,Male,right,Hindi,,committed,Sikh,Visakhapatnam, C++,Lady Irwin College,LITTLE FLOWER NURSERY (PRY),It took me a long time not to judge myself through someone elses eyes. Sally Field,Continental Resources,harry.slpotter
754,Male,Female,,Hindi,Graduated,,Hindu,Surat, pallet-stacker,Keshav Mahavidyalaya,SPRINGDALE ACADEMY,,BrightView Holdings,parth.gupta.3532
755,Male,,,Hindi,,single,Sikh,Ahmedabad,Accounting ,College of Art,SARASWATI VIDYA NIKETAN,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Lockheed Martin,juice.man.1426
756,Male,Female,right,Bengali,Married,single,Muslim,Mumbai, bookkeeping,Lady Irwin College,BAL JYOTI ACADEMY,,Church & Dwight,shambhawi.sinha.39
757,Female,Male,,Punjabi,,single,Jainism,Nagpur,SEM Marketing,St. Stephen's College,GOD WIN ENG SCHOOL (PVT),,Casey's General Stores,antaragni.iitk/
758,Female,Male,,,,single,Muslim,Bangalore,Adobe Creative Suite,College of Art,IDEAL NURSURY SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Brookdale Senior Living,vansh.arora.923
759,Female,Male,right,Hindi,New Job,married,Christian,Kolkata,operating a road roller,IIT Kanpur,RANGUTHANG HEDH-ZI-BAH,,Applied Materials,ishu.saxena.505
760,Male,Female,,English,Graduated,,Sikh,Kolkata,Accounting ,Maharaja Agarsen College,P.M.M. U. SMART ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",CMS Energy,aaryamann.bhardwaj
761,Female,Male,right,,Bought Vehicle,single,Jainism,Hyderabad, Ableton Live Suite,Moti Lal Nehru College,TINY TOTS SCHOOL (P),The only place you find success before work is in the dictionary. May V Smith,UnitedHealth Group,varun.kandhari.7
762,Female,Male,apolitical,Hindi,Graduated,,Muslim,Kanpur,Java,Shaheed Bhagat Singh College,SOUTHERN LIGHTS ACADEMY,,Henry Schein,anoushka.ananth.31
763,Male,Female,,,New Job,committed,Hindu,Visakhapatnam, CRMs,Dyal Singh College (Evening),VIDYA BHARATI NAYABAZAR,,Asbury Automotive Group,anshu.kapur.7
764,Female,Male,right,Hindi,Bought House,divorced,Buddhism,Nagpur,SEM Marketing,University College of Medical Sciences,HOLY FAITH ENGLISH SCHOOL,,Andersons,akshay.murali.14
765,,Other,,Hindi,,live-in,Hindu,Surat, operating a PoS,Lakshmi Bai College for Women,ST.LUTHER ENGLISH BOARDING SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Deluxe,thegoodquote/
766,,Other,apolitical,Bengali,Bought Vehicle,married,Hindu,Lucknow, pallet-stacker,Swami Shraddhanand College,VINEYARD PRIVATE SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Microsoft,shimona.mohan
